nom,SIREN,type,COG,COG_3digits,code_departement,code_departement_3digits,code_region,population,EPCI,url-ptf,url-datagouv,id-datagouv,merge,ptf
Ratzwiller,216703850,COM,67385,,67,067,44,257,200067841,,,,,
Rauwiller,216703868,COM,67386,,67,067,44,211,200067841,,,,,
Reichsfeld,216703876,COM,67387,,67,067,44,305,200034270,,,,,
Reichshoffen,216703884,COM,67388,,67,067,44,5480,246701098,,,,,
Reichstett,216703892,COM,67389,,67,067,44,4458,246700488,,,,,
Reinhardsmunster,216703918,COM,67391,,67,067,44,455,200068112,,,,,
Reipertswiller,216703926,COM,67392,,67,067,44,864,200067783,,,,,
Retschwiller,216703942,COM,67394,,67,067,44,291,200040178,,,,,
Reutenbourg,216703959,COM,67395,,67,067,44,430,200068112,,,,,
Rexingen,216703967,COM,67396,,67,067,44,204,200067841,,,,,
Rhinau,216703975,COM,67397,,67,067,44,2728,200067924,,,,,
Richtolsheim,216703983,COM,67398,,67,067,44,345,200030526,,,,,
Riedseltz,216704007,COM,67400,,67,067,44,1120,246700926,,,,,
Rimsdorf,216704015,COM,67401,,67,067,44,317,200067841,,,,,
Ringendorf,216704031,COM,67403,,67,067,44,447,200067783,,,,,
Rittershoffen,216704049,COM,67404,,67,067,44,925,200040178,,,,,
Rœschwoog,216704056,COM,67405,,67,067,44,2332,200041325,,,,,
Rohr,216705681,COM,67406,,67,067,44,314,200034635,,,,,
Rohrwiller,216704072,COM,67407,,67,067,44,1645,200067874,,,,,
Romanswiller,216704080,COM,67408,,67,067,44,1256,200068864,,,,,
Roppenheim,216704098,COM,67409,,67,067,44,1018,200041325,,,,,
Rosenwiller,216704106,COM,67410,,67,067,44,701,246700744,,,,,
Rosheim,216704114,COM,67411,,67,067,44,5258,246700744,,,,,
Rossfeld,216704122,COM,67412,,67,067,44,1012,200067924,,,,,
Rosteig,216704130,COM,67413,,67,067,44,547,200067783,,,,,
Rothau,216704148,COM,67414,,67,067,44,1609,246700306,,,,,
Rothbach,216704155,COM,67415,,67,067,44,474,246701098,,,,,
Rott,216704163,COM,67416,,67,067,44,482,246700926,,,,,
Rottelsheim,216704171,COM,67417,,67,067,44,317,200067874,,,,,
Rountzenheim-Auenheim,200082303,COM,67418,,67,067,44,1966,200041325,,,,,
Russ,216704205,COM,67420,,67,067,44,1270,246700306,,,,,
Saales,216704213,COM,67421,,67,067,44,849,246700306,,,,,
Saasenheim,216704221,COM,67422,,67,067,44,610,200030526,,,,,
Saessolsheim,216704239,COM,67423,,67,067,44,578,200068112,,,,,
Saint-Blaise-la-Roche,216704247,COM,67424,,67,067,44,228,246700306,,,,,
Saint-Jean-Saverne,216704254,COM,67425,,67,067,44,573,200068112,,,,,
Saint-Martin,216704262,COM,67426,,67,067,44,353,246700777,,,,,
Saint-Maurice,216704270,COM,67427,,67,067,44,382,246700777,,,,,
Saint-Nabor,216704288,COM,67428,,67,067,44,498,246700744,,,,,
Saint-Pierre,216704296,COM,67429,,67,067,44,657,200034270,,,,,
Saint-Pierre-Bois,216704304,COM,67430,,67,067,44,797,246700777,,,,,
Salmbach,216704320,COM,67432,,67,067,44,590,200041283,,,,,
Sand,216704338,COM,67433,,67,067,44,1293,200067924,,,,,
Sarre-Union,216704346,COM,67434,,67,067,44,2867,200067841,,,,,
Sarrewerden,216704353,COM,67435,,67,067,44,867,200067841,,,,,
Saulxures,216704361,COM,67436,,67,067,44,524,246700306,,,,,
Saverne,216704379,COM,67437,,67,067,44,11548,200068112,,,,,
Schaeffersheim,216704387,COM,67438,,67,067,44,848,200067924,,,,,
Schaffhouse-près-Seltz,216704403,COM,67440,,67,067,44,570,200041283,,,,,
Schalkendorf,216704411,COM,67441,,67,067,44,335,200067783,,,,,
Scharrachbergheim-Irmstett,216704429,COM,67442,,67,067,44,1275,200068864,,,,,
Scheibenhard,216704437,COM,67443,,67,067,44,841,200041283,,,,,
Scherlenheim,216704445,COM,67444,,67,067,44,126,246700959,,,,,
Scherwiller,216704452,COM,67445,,67,067,44,3248,246700967,,,,,
Schillersdorf,216704460,COM,67446,,67,067,44,441,200067783,,,,,
Schiltigheim,216704478,COM,67447,,67,067,44,32070,246700488,,,,,
Schirmeck,216704486,COM,67448,,67,067,44,2232,246700306,,,,,
Schirrhein,216704494,COM,67449,,67,067,44,2245,200067874,,,,,
Schirrhoffen,216704502,COM,67450,,67,067,44,711,200067874,,,,,
Schleithal,216704510,COM,67451,,67,067,44,1460,246700926,,,,,
Schnersheim,216704528,COM,67452,,67,067,44,1644,200034635,,,,,
Schœnau,216704536,COM,67453,,67,067,44,610,200030526,,,,,
Schœnbourg,216704544,COM,67454,,67,067,44,436,200067783,,,,,
Schœnenbourg,216704551,COM,67455,,67,067,44,699,200040178,,,,,
Schopperten,216704569,COM,67456,,67,067,44,455,200067841,,,,,
Schweighouse-sur-Moder,216704585,COM,67458,,67,067,44,4999,200067874,,,,,
Schwenheim,216704593,COM,67459,,67,067,44,777,200068112,,,,,
Schwindratzheim,216704601,COM,67460,,67,067,44,1695,246700959,,,,,
Schwobsheim,216704619,COM,67461,,67,067,44,330,200030526,,,,,
Sélestat,216704627,COM,67462,,67,067,44,19540,246700967,,,,,
Seltz,216704635,COM,67463,,67,067,44,3270,200041283,,,,,
Sermersheim,216704643,COM,67464,,67,067,44,943,200067924,,,,,
Sessenheim,216704650,COM,67465,,67,067,44,2348,200041325,,,,,
Siegen,216704668,COM,67466,,67,067,44,517,200041283,,,,,
Siewiller,216704676,COM,67467,,67,067,44,391,200067841,,,,,
Siltzheim,216704684,COM,67468,,67,067,44,652,200070746,,,,,
Solbach,216704700,COM,67470,,67,067,44,105,246700306,,,,,
Souffelweyersheim,216704718,COM,67471,,67,067,44,8063,246700488,,,,,
Soufflenheim,216704726,COM,67472,,67,067,44,4953,200041325,,,,,
Soultz-les-Bains,216704734,COM,67473,,67,067,44,965,246701064,,,,,
Soultz-sous-Forêts,216704742,COM,67474,,67,067,44,3212,200040178,,,,,
Sparsbach,216704759,COM,67475,,67,067,44,243,200067783,,,,,
Stattmatten,216704767,COM,67476,,67,067,44,714,200041325,,,,,
Steige,216704775,COM,67477,,67,067,44,626,246700777,,,,,
Steinbourg,216704783,COM,67478,,67,067,44,2021,200068112,,,,,
Steinseltz,216704791,COM,67479,,67,067,44,618,246700926,,,,,
Still,216704809,COM,67480,,67,067,44,1836,246701064,,,,,
Stotzheim,216704817,COM,67481,,67,067,44,1080,200034270,,,,,
Strasbourg,216704825,COM,67482,,67,067,44,283745,246700488,,,,,
Struth,216704833,COM,67483,,67,067,44,254,200067783,,,,,
Stundwiller,216704841,COM,67484,,67,067,44,500,200040178,,,,,
Stutzheim-Offenheim,216704858,COM,67485,,67,067,44,1481,200034635,,,,,
Sundhouse,216704866,COM,67486,,67,067,44,1846,200030526,,,,,
Surbourg,216704874,COM,67487,,67,067,44,1722,200040178,,,,,
Thal-Drulingen,216704882,COM,67488,,67,067,44,188,200067841,,,,,
Thal-Marmoutier,216704890,COM,67489,,67,067,44,800,200068112,,,,,
Thanvillé,216704908,COM,67490,,67,067,44,613,246700777,,,,,
Tieffenbach,216704916,COM,67491,,67,067,44,261,200067783,,,,,
Traenheim,216704924,COM,67492,,67,067,44,663,200068864,,,,,
Triembach-au-Val,216704932,COM,67493,,67,067,44,474,246700777,,,,,
Trimbach,216704940,COM,67494,,67,067,44,585,200041283,,,,,
Truchtersheim,200057321,COM,67495,,67,067,44,4110,200034635,,,,,
Uhlwiller,216704973,COM,67497,,67,067,44,703,200067874,,,,,
Uhrwiller,216704981,COM,67498,,67,067,44,711,200067874,,,,,
Urbeis,216704999,COM,67499,,67,067,44,336,246700777,,,,,
Urmatt,216705004,COM,67500,,67,067,44,1513,246700306,,,,,
Uttenheim,216705012,COM,67501,,67,067,44,556,200067924,,,,,
Uttenhoffen,216705020,COM,67502,,67,067,44,206,246701098,,,,,
Uttwiller,216705038,COM,67503,,67,067,44,163,200067783,,,,,
Valff,216705046,COM,67504,,67,067,44,1331,200034270,,,,,
La Vancelle,216705053,COM,67505,,67,067,44,424,246700967,,,,,
Vendenheim,216705061,COM,67506,,67,067,44,5729,246700488,,,,,
Villé,216705079,COM,67507,,67,067,44,1867,246700777,,,,,
Vœllerdingen,216705087,COM,67508,,67,067,44,416,200067841,,,,,
Volksberg,216705095,COM,67509,,67,067,44,362,200067841,,,,,
Wahlenheim,216705103,COM,67510,,67,067,44,480,200067874,,,,,
Walbourg,216705111,COM,67511,,67,067,44,1191,200013050,,,,,
Waldersbach,216705137,COM,67513,,67,067,44,132,246700306,,,,,
Waldhambach,216705145,COM,67514,,67,067,44,636,200067841,,,,,
Waldolwisheim,216705152,COM,67515,,67,067,44,583,200068112,,,,,
Waltenheim-sur-Zorn,216705160,COM,67516,,67,067,44,671,246700959,,,,,
Wangen,216705178,COM,67517,,67,067,44,709,200068864,,,,,
La Wantzenau,216705194,COM,67519,,67,067,44,5948,246700488,,,,,
Wasselonne,216705202,COM,67520,,67,067,44,5715,200068864,,,,,
Weinbourg,216705210,COM,67521,,67,067,44,438,200067783,,,,,
Weislingen,216705228,COM,67522,,67,067,44,543,200067841,,,,,
Weitbruch,216705236,COM,67523,,67,067,44,2870,246700843,,,,,
Weiterswiller,216705244,COM,67524,,67,067,44,534,200067783,,,,,
Westhoffen,216705251,COM,67525,,67,067,44,1677,200068864,,,,,
Westhouse,216705269,COM,67526,,67,067,44,1541,200067924,,,,,
Westhouse-Marmoutier,216705277,COM,67527,,67,067,44,309,200068112,,,,,
Weyer,216705285,COM,67528,,67,067,44,587,200067841,,,,,
Weyersheim,216705293,COM,67529,,67,067,44,3392,246700843,,,,,
Wickersheim-Wilshausen,216705301,COM,67530,,67,067,44,398,246700959,,,,,
Wildersbach,216705319,COM,67531,,67,067,44,297,246700306,,,,,
Willgottheim,216705327,COM,67532,,67,067,44,1103,200034635,,,,,
Wilwisheim,216705343,COM,67534,,67,067,44,731,246700959,,,,,
Wimmenau,216705350,COM,67535,,67,067,44,1102,200067783,,,,,
Windstein,216705368,COM,67536,,67,067,44,165,246701098,,,,,
Wingen,216705376,COM,67537,,67,067,44,459,200013050,,,,,
Wingen-sur-Moder,216705384,COM,67538,,67,067,44,1649,200067783,,,,,
Wingersheim les Quatre Bans,200058303,COM,67539,,67,067,44,2336,246700959,,,,,
Wintershouse,216705400,COM,67540,,67,067,44,906,200067874,,,,,
Wintzenbach,216705418,COM,67541,,67,067,44,546,200041283,,,,,
Wintzenheim-Kochersberg,216705426,COM,67542,,67,067,44,428,200034635,,,,,
Wisches,216705434,COM,67543,,67,067,44,2134,246700306,,,,,
Wissembourg,216705442,COM,67544,,67,067,44,7750,246700926,,,,,
Witternheim,216705459,COM,67545,,67,067,44,512,200067924,,,,,
Wittersheim,216705467,COM,67546,,67,067,44,666,200067874,,,,,
Wittisheim,216705475,COM,67547,,67,067,44,2078,200030526,,,,,
Wiwersheim,216705483,COM,67548,,67,067,44,893,200034635,,,,,
Wœrth,216705509,COM,67550,,67,067,44,1769,200013050,,,,,
Wolfisheim,216705517,COM,67551,,67,067,44,4213,246700488,,,,,
Wolfskirchen,216705525,COM,67552,,67,067,44,354,200067841,,,,,
Wolschheim,216705533,COM,67553,,67,067,44,325,200068112,,,,,
Wolxheim,216705541,COM,67554,,67,067,44,976,246701064,,,,,
Zehnacker,216705558,COM,67555,,67,067,44,249,200068864,,,,,
Zeinheim,216705566,COM,67556,,67,067,44,204,200068864,,,,,
Zellwiller,216705574,COM,67557,,67,067,44,807,200034270,,,,,
Zinswiller,216705582,COM,67558,,67,067,44,780,246701098,,,,,
Zittersheim,216705590,COM,67559,,67,067,44,252,200067783,,,,,
Algolsheim,216800011,COM,68001,,68,068,44,1154,200066025,,,,,
Altenach,216800029,COM,68002,,68,068,44,397,200066033,,,,,
Altkirch,216800045,COM,68004,,68,068,44,5870,200066041,,,,,
Ammerschwihr,216800052,COM,68005,,68,068,44,1826,246800551,,,,,
Bernwiller,200055580,COM,68006,,68,068,44,1204,200066033,,,,,
Andolsheim,216800078,COM,68007,,68,068,44,2226,246800726,,,,,
Appenwihr,216800086,COM,68008,,68,068,44,590,200066025,,,,,
Artzenheim,216800094,COM,68009,,68,068,44,857,200066025,,,,,
Aspach,216800102,COM,68010,,68,068,44,1148,200066041,,,,,
Aspach-le-Bas,216800110,COM,68011,,68,068,44,1349,200036465,,,,,
Aspach-Michelbach,200053478,COM,68012,,68,068,44,1830,200036465,,,,,
Attenschwiller,216800136,COM,68013,,68,068,44,996,200066058,,,,,
Aubure,216800144,COM,68014,,68,068,44,369,246800577,,,,,
Baldersheim,216800151,COM,68015,,68,068,44,2663,200066009,,,,,
Balgau,216800169,COM,68016,,68,068,44,987,200066025,,,,,
Ballersdorf,216800177,COM,68017,,68,068,44,838,200066033,,,,,
Balschwiller,216800185,COM,68018,,68,068,44,774,200066033,,,,,
Baltzenheim,216800193,COM,68019,,68,068,44,579,200066025,,,,,
Bantzenheim,216800201,COM,68020,,68,068,44,1642,200066009,,,,,
Bartenheim,216800219,COM,68021,,68,068,44,3889,200066058,,,,,
Battenheim,216800227,COM,68022,,68,068,44,1601,200066009,,,,,
Beblenheim,216800235,COM,68023,,68,068,44,965,246800577,,,,,
Bellemagny,216800243,COM,68024,,68,068,44,194,200066033,,,,,
Bendorf,216800250,COM,68025,,68,068,44,219,200066041,,,,,
Bennwihr,216800268,COM,68026,,68,068,44,1361,246800577,,,,,
Berentzwiller,216800276,COM,68027,,68,068,44,333,200066041,,,,,
Bergheim,216800284,COM,68028,,68,068,44,2170,246800577,,,,,
Bergholtz,216800292,COM,68029,,68,068,44,1111,246800569,,,,,
Bergholtzzell,216800300,COM,68030,,68,068,44,448,246800569,,,,,
Berrwiller,216800326,COM,68032,,68,068,44,1229,200066009,,,,,
Bettendorf,216800334,COM,68033,,68,068,44,458,200066041,,,,,
Bettlach,216800342,COM,68034,,68,068,44,327,200066041,,,,,
Biederthal,216800359,COM,68035,,68,068,44,330,200066041,,,,,
Biesheim,216800367,COM,68036,,68,068,44,2603,200066025,,,,,
Biltzheim,216800375,COM,68037,,68,068,44,455,246800445,,,,,
Bischwihr,216800383,COM,68038,,68,068,44,1063,246800726,,,,,
Bisel,216800391,COM,68039,,68,068,44,560,200066041,,,,,
Bitschwiller-lès-Thann,216800409,COM,68040,,68,068,44,1983,200036465,,,,,
Blodelsheim,216800417,COM,68041,,68,068,44,1984,200066025,,,,,
Blotzheim,216800425,COM,68042,,68,068,44,4640,200066058,,,,,
Bollwiller,216800433,COM,68043,,68,068,44,4082,200066009,,,,,
Le Bonhomme,216800441,COM,68044,,68,068,44,781,246800551,,,,,
Bourbach-le-Bas,216800458,COM,68045,,68,068,44,579,200036465,,,,,
Bourbach-le-Haut,216800466,COM,68046,,68,068,44,430,200036465,,,,,
Bouxwiller,216800490,COM,68049,,68,068,44,468,200066041,,,,,
Bréchaumont,216800508,COM,68050,,68,068,44,423,200066033,,,,,
Breitenbach-Haut-Rhin,216800516,COM,68051,,68,068,44,844,246800585,,,,,
Bretten,216800524,COM,68052,,68,068,44,184,200066033,,,,,
Brinckheim,216800540,COM,68054,,68,068,44,413,200066058,,,,,
Bruebach,216800557,COM,68055,,68,068,44,1085,200066009,,,,,
Brunstatt-Didenheim,200057909,COM,68056,,68,068,44,8220,200066009,,,,,
Buethwiller,216800573,COM,68057,,68,068,44,281,200066033,,,,,
Buhl,216800581,COM,68058,,68,068,44,3351,246800569,,,,,
Burnhaupt-le-Bas,216800599,COM,68059,,68,068,44,1918,246800676,,,,,
Burnhaupt-le-Haut,216800607,COM,68060,,68,068,44,1847,246800676,,,,,
Buschwiller,216800615,COM,68061,,68,068,44,1057,200066058,,,,,
Carspach,216800623,COM,68062,,68,068,44,2147,200066041,,,,,
Cernay,216800631,COM,68063,,68,068,44,11789,200036465,,,,,
Chalampé,216800649,COM,68064,,68,068,44,969,200066009,,,,,
Chavannes-sur-l'Étang,216800656,COM,68065,,68,068,44,702,200066033,,,,,
Colmar,216800664,COM,68066,,68,068,44,70158,246800726,,,,,
Courtavon,216800672,COM,68067,,68,068,44,370,200066041,,,,,
Dannemarie,216800680,COM,68068,,68,068,44,2284,200066033,,,,,
Dessenheim,216800698,COM,68069,,68,068,44,1450,200066025,,,,,
Diefmatten,216800714,COM,68071,,68,068,44,296,200066033,,,,,
Dietwiller,216800722,COM,68072,,68,068,44,1475,200066009,,,,,
Dolleren,216800730,COM,68073,,68,068,44,486,246800676,,,,,
Durlinsdorf,216800748,COM,68074,,68,068,44,573,200066041,,,,,
Durmenach,216800755,COM,68075,,68,068,44,857,200066041,,,,,
Durrenentzen,216800763,COM,68076,,68,068,44,917,200066025,,,,,
Eglingen,216800771,COM,68077,,68,068,44,374,200066033,,,,,
Eguisheim,216800789,COM,68078,,68,068,44,1768,246800494,,https://www.data.gouv.fr/fr/organizations/5c6ac6e58b4c417067851df5/,5c6ac6e58b4c417067851df5,datagouv,DataGouv
Elbach,216800797,COM,68079,,68,068,44,259,200066033,,,,,
Emlingen,216800805,COM,68080,,68,068,44,290,200066041,,,,,
Saint-Bernard,216800813,COM,68081,,68,068,44,580,200066041,,,,,
Ensisheim,216800821,COM,68082,,68,068,44,7578,246800445,,,,,
Eschbach-au-Val,216800839,COM,68083,,68,068,44,376,246800585,,,,,
Eschentzwiller,216800847,COM,68084,,68,068,44,1519,200066009,,,,,
Eteimbes,216800854,COM,68085,,68,068,44,385,200066033,,,,,
Falkwiller,216800862,COM,68086,,68,068,44,200,200066033,,,,,
Feldbach,216800870,COM,68087,,68,068,44,457,200066041,,,,,
Feldkirch,216800888,COM,68088,,68,068,44,1010,200066009,,,,,
Fellering,216800896,COM,68089,,68,068,44,1638,246800205,,,,,
Ferrette,216800904,COM,68090,,68,068,44,743,200066041,,,,,
Fessenheim,216800912,COM,68091,,68,068,44,2401,200066025,,,,,
Fislis,216800920,COM,68092,,68,068,44,424,200066041,,,,,
Flaxlanden,216800938,COM,68093,,68,068,44,1495,200066009,,,,,
Folgensbourg,216800946,COM,68094,,68,068,44,932,200066058,,,,,
Fortschwihr,216800953,COM,68095,,68,068,44,1197,246800726,,,,,
Franken,216800961,COM,68096,,68,068,44,353,200066041,,,,,
Fréland,216800979,COM,68097,,68,068,44,1375,246800551,,,,,
Friesen,216800987,COM,68098,,68,068,44,652,200066033,,,,,
Frœningen,216800995,COM,68099,,68,068,44,758,200066041,,,,,
Fulleren,216801001,COM,68100,,68,068,44,356,200066033,,,,,
Galfingue,216801019,COM,68101,,68,068,44,822,200066009,,,,,
Geishouse,216801027,COM,68102,,68,068,44,451,246800205,,,,,
Geispitzen,216801035,COM,68103,,68,068,44,457,200066058,,,,,
Geiswasser,216801043,COM,68104,,68,068,44,311,200066025,,,,,
Gildwiller,216801050,COM,68105,,68,068,44,283,200066033,,,,,
Goldbach-Altenbach,216801068,COM,68106,,68,068,44,292,246800205,,,,,
Gommersdorf,216801076,COM,68107,,68,068,44,369,200066033,,,,,
Griesbach-au-Val,216801092,COM,68109,,68,068,44,728,246800585,,,,,
Grussenheim,216801100,COM,68110,,68,068,44,843,200030526,,,,,
Gueberschwihr,216801118,COM,68111,,68,068,44,861,246800494,,,,,
Guebwiller,216801126,COM,68112,,68,068,44,11414,246800569,,,,,
Guémar,216801134,COM,68113,,68,068,44,1412,246800577,,,,,
Guevenatten,216801142,COM,68114,,68,068,44,142,200066033,,,,,
Guewenheim,216801159,COM,68115,,68,068,44,1327,246800676,,,,,
Gundolsheim,216801167,COM,68116,,68,068,44,728,246800494,,,,,
Gunsbach,216801175,COM,68117,,68,068,44,922,246800585,,,,,
Habsheim,216801183,COM,68118,,68,068,44,4991,200066009,,,,,
Hagenbach,216801191,COM,68119,,68,068,44,722,200066033,,,,,
Hagenthal-le-Bas,216801209,COM,68120,,68,068,44,1249,200066058,,,,,
Hagenthal-le-Haut,216801217,COM,68121,,68,068,44,682,200066058,,,,,
Hartmannswiller,216801225,COM,68122,,68,068,44,649,246800569,,,,,
Hattstatt,216801233,COM,68123,,68,068,44,810,246800494,,,,,
Hausgauen,216801241,COM,68124,,68,068,44,392,200066041,,,,,
Hecken,216801258,COM,68125,,68,068,44,504,200066033,,,,,
Hégenheim,216801266,COM,68126,,68,068,44,3493,200066058,,,,,
Heidwiller,216801274,COM,68127,,68,068,44,637,200066041,,,,,
Heimersdorf,216801282,COM,68128,,68,068,44,675,200066041,,,,,
Heimsbrunn,216801290,COM,68129,,68,068,44,1374,200066009,,,,,
Heiteren,216801308,COM,68130,,68,068,44,1059,200066025,,,,,
Heiwiller,216801316,COM,68131,,68,068,44,170,200066041,,,,,
Helfrantzkirch,216801324,COM,68132,,68,068,44,709,200066058,,,,,
Herrlisheim-près-Colmar,216801340,COM,68134,,68,068,44,1842,246800726,,,,,
Hésingue,216801357,COM,68135,,68,068,44,2773,200066058,,,,,
Hettenschlag,216801365,COM,68136,,68,068,44,342,200066025,,,,,
Hindlingen,216801373,COM,68137,,68,068,44,646,200066033,,,,,
Hirsingue,216801381,COM,68138,,68,068,44,2160,200066041,,,,,
Hirtzbach,216801399,COM,68139,,68,068,44,1462,200066041,,,,,
Hirtzfelden,216801407,COM,68140,,68,068,44,1276,200066025,,,,,
Hochstatt,216801415,COM,68141,,68,068,44,2198,200066041,,,,,
Hohrod,216801423,COM,68142,,68,068,44,377,246800585,,,,,
Porte du Ried,200058683,COM,68143,,68,068,44,1833,246800726,,,,,
Hombourg,216801449,COM,68144,,68,068,44,1360,200066009,,,,,
Horbourg-Wihr,216801456,COM,68145,,68,068,44,6081,246800726,,,,,
Houssen,216801464,COM,68146,,68,068,44,2271,246800726,,,,,
Hunawihr,216801472,COM,68147,,68,068,44,610,246800577,,,,,
Hundsbach,216801480,COM,68148,,68,068,44,351,200066041,,,,,
Huningue,216801498,COM,68149,,68,068,44,7326,200066058,,,,,
Husseren-les-Châteaux,216801506,COM,68150,,68,068,44,527,246800494,,,,,
Husseren-Wesserling,216801514,COM,68151,,68,068,44,1060,246800205,,,,,
Illfurth,216801522,COM,68152,,68,068,44,2513,200066041,,,,,
Illhaeusern,216801530,COM,68153,,68,068,44,715,246800577,,,,,
Illzach,216801548,COM,68154,,68,068,44,14862,200066009,,,,,
Ingersheim,216801555,COM,68155,,68,068,44,4752,246800726,,,,,
Issenheim,216801563,COM,68156,,68,068,44,3462,246800569,,,,,
Jebsheim,216801571,COM,68157,,68,068,44,1421,246800726,,,,,
Jettingen,216801589,COM,68158,,68,068,44,517,200066041,,,,,
Jungholtz,216801597,COM,68159,,68,068,44,920,246800569,,,,,
Kappelen,216801605,COM,68160,,68,068,44,602,200066058,,,,,
Katzenthal,216801613,COM,68161,,68,068,44,550,246800551,,,,,
Kaysersberg Vignoble,200052603,COM,68162,,68,068,44,4618,246800551,,,,,
Kembs,216801639,COM,68163,,68,068,44,5330,200066058,,,,,
Kiffis,216801654,COM,68165,,68,068,44,252,200066041,,,,,
Kingersheim,216801662,COM,68166,,68,068,44,13201,200066009,,,,,
Kirchberg,216801670,COM,68167,,68,068,44,783,246800676,,,,,
Knœringue,216801688,COM,68168,,68,068,44,392,200066058,,,,,
Kœstlach,216801696,COM,68169,,68,068,44,515,200066041,,,,,
Kœtzingue,216801704,COM,68170,,68,068,44,624,200066058,,,,,
Kruth,216801712,COM,68171,,68,068,44,955,246800205,,,,,
Kunheim,216801720,COM,68172,,68,068,44,1792,200066025,,,,,
Labaroche,216801738,COM,68173,,68,068,44,2242,246800551,,,,,
Landser,216801746,COM,68174,,68,068,44,1625,200066058,,,,,
