nom,SIREN,type,COG,COG_3digits,code_departement,code_departement_3digits,code_region,population,EPCI,url-ptf,url-datagouv,id-datagouv,merge,ptf,trancheEffectifsUniteLegale,EffectifsSup50
CC Cœur de Saintonge,241700517,CC,,,17,017,75,17775,,,,,,,,False
CC du Gâtinais en Bourgogne,248900748,CC,,,89,089,27,17783,,,,,,,,False
CC du Sud Est du Pays Manceau,247200421,CC,,,72,072,52,17834,,,,,,,,False
CC de l'Argonne Ardennaise,240800920,CC,,,08,008,44,17871,,,,,,,,False
CC Sauer-Pechelbronn,200013050,CC,,,67,067,44,17888,,,,,,,,False
CC du Pays Tarusate,244000766,CC,,,40,040,75,17977,,,,,,,,False
CC Sud-Hérault,200042653,CC,,,34,034,76,18016,,,,,,,,False
CC du Béarn des Gaves,200067288,CC,,,64,064,75,18077,,,,,,,,False
CC du Pays de Phalsbourg,245700950,CC,,,57,057,44,18079,,,,,,,,False
CC du Pays de l'Ourcq,247700065,CC,,,77,077,11,18085,,,,,,,,False
CC de la Plaine d'Estrées,246000897,CC,,,60,060,32,18216,,,https://www.data.gouv.fr/fr/organizations/602e2fe76c363d0d2fbeb016,602e2fe76c363d0d2fbeb016,,DataGouv,,False
CC Cagire Garonne Salat,200073146,CC,,,31,031,76,18248,,,,,,,,False
CC du Plateau de Lannemezan,200070787,CC,,,65,065,76,18251,,https://opendata.ha-py.fr/pages/plateau-de-lannemezan/,,,ptf,Hautes-Pyrénées,,False
CC du Warndt,245701164,CC,,,57,057,44,18296,,,,,,,,False
CC des Portes de Rosheim,246700744,CC,,,67,067,44,18315,,,,,,,,False
CC Lavalette Tude Dronne,200070282,CC,,,16,016,75,18323,,,,,,,,False
CC Val ès Dunes,200065589,CC,,,14,014,28,18343,,,,,,,,False
CC de Blavet Bellevue Océan,245600440,CC,,,56,056,53,18406,,,,,,,,False
CC de la Haute Comté,200041721,CC,,,70,070,27,18458,,,,,,,,False
CC Berry Loire Puisaye,200068278,CC,,,45,045,24,18477,,,,,,,,False
CC Pays Ségali Communauté,200068831,CC,,,12,012,76,18486,,,,,,,,False
CC du Haut Pays Bigouden,242900710,CC,,,29,029,53,18505,,,,,,,,False
CC Brenne - Val de Creuse,243600319,CC,,,36,036,24,18550,,,,,,,,False
CC des Sucs,244301016,CC,,,43,043,84,18589,,,,,,,,False
CC du Pays de Ribeauvillé,246800577,CC,,,68,068,44,18605,,,,,,,,False
CC Terre de Picardie,200070928,CC,,,80,080,32,18619,,,,,,,,False
CC Terre d'Eau,200068682,CC,,,88,088,44,18637,,,,,,,,False
CC de la Plaine du Rhin,200041283,CC,,,67,067,44,18638,,,,,,,,False
CC Roussillon-Conflent,246600415,CC,,,66,066,76,18640,,,,,,,,False
CC du Pays de Bray,246000913,CC,,,60,060,32,18644,,,,,,,,False
CC de Brocéliande,243500618,CC,,,35,035,53,18645,,,,,,,,False
CC Douarnenez Communauté,242900645,CC,,,29,029,53,18667,,,,,,,,False
CC Cœur de France,200036135,CC,,,18,018,24,18706,,,,,,,,False
CC Terres de Chalosse,200069631,CC,,,40,040,75,18707,,,,,,,,False
CC du Confluent et des Coteaux de Prayssas,200068922,CC,,,47,047,75,18800,,,,,,,,False
CC Loué - Brûlon - Noyen,200040475,CC,,,72,072,52,18832,,,,,,,,False
CC des Deux Vallées,249100157,CC,,,91,091,11,18847,,,,,,,,False
CC du Pays de Sainte-Odile,246701080,CC,,,67,067,44,18931,,,,,,,,False
CC du Pays des Achards,248500530,CC,,,85,085,52,18938,,,,,,,,False
CC de la Champagne Conlinoise et du Pays de Sillé,200072718,CC,,,72,072,52,18944,,,,,,,,False
CC de Seille et Grand Couronné,200070589,CC,,,54,054,44,18961,,,,,,,,False
CC des Portes de Romilly-sur-Seine,200000545,CC,,,10,010,44,18966,,,,,,,,False
CC du Pays de Conches,242700276,CC,,,27,027,28,19013,,,,,,,,False
CC du Pays de Maîche,200023075,CC,,,25,025,27,19093,,,,,,,,False
CC Pays Fort Sancerrois Val de Loire,200069227,CC,,,18,018,24,19116,,,,,,,,False
CC du Perche,200006971,CC,,,28,028,24,19133,,,,,,,,False
CC des Bastides Dordogne-Périgord,200034833,CC,,,24,024,75,19138,,,,,,,,False
CC Gâtinais Val de Loing,200023919,CC,,,77,077,11,19156,,,,,,,,False
CC des Deux Rives,248200016,CC,,,"32,47,82","32,47,82","75,76",19179,,,,,,,,False
CC des Vallées de Thônes,247400617,CC,,,74,074,84,19197,,,,,,,,False
CC du Kreiz-Breizh (CCKB),242200715,CC,,,22,022,53,19267,,,,,,,,False
CC Entre Dore et Allier,246301097,CC,,,63,063,84,19268,,,,,,,,False
CC du Rhône aux Gorges de l'Ardèche,240700864,CC,,,07,007,84,19300,,,,,,,,False
CC Combrailles Sioule et Morge,200072098,CC,,,63,063,84,19302,,http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider[]=Communaut%C3%A9%20de%20Communes%20Manzat%20Communaut%C3%A9&from=0,,,ptf,,,False
CC Isle Vern Salembre en Périgord,200040095,CC,,,24,024,75,19320,,,,,,,,False
CC du Bocage Mayennais,245300389,CC,,,53,053,52,19389,,,,,,,,False
CC Castillon/Pujols,243301454,CC,,,"24,33","24,33",75,19393,,,,,,,,False
CC Bresse Haute Seille,200069615,CC,,,39,039,27,19411,,,,,,,,False
CC Decazeville Communauté,200067064,CC,,,12,012,76,19443,,,https://www.data.gouv.fr/fr/organizations/5e2067046f444136d7dd0c1e/,5e2067046f444136d7dd0c1e,datagouv,DataGouv,,False
CC du Barséquanais en Champagne,200069003,CC,,,10,010,44,19457,,,,,,,,False
CC de Cèze Cévennes,200035129,CC,,,"07,30","07,30","76,84",19491,,,,,,,,False
"CC Avallon,Vézelay,Morvan",200039758,CC,,,89,089,27,19495,,,,,,,,False
CC de la Matheysine,200040657,CC,,,38,038,84,19535,,,,,,,,False
CC Océan Marais de Monts,248500258,CC,,,85,085,52,19607,,,,,,,,False
CC des Quatre Rivières,247400666,CC,,,74,074,84,19633,,,,,,,,False
CC Terre d'Auge,241400878,CC,,,14,014,28,19653,,,,,,,,False
CC des Coteaux Bordelais,243301355,CC,,,33,033,75,19668,,,,,,,,False
CC Sausseron Impressionnistes,249500430,CC,,,95,095,11,19672,,,,,,,,False
CC Comtal Lot et Truyère,200067478,CC,,,12,012,76,19690,,,,,,,,False
CC Haut Chemin-Pays de Pange,200067957,CC,,,57,057,44,19744,,,,,,,,False
CC Aygues-Ouvèze en Provence (CCAOP),248400160,CC,,,84,084,93,19817,,,,,,,,False
CC Orée de Bercé - Belinois,247200447,CC,,,72,072,52,19817,,,,,,,,False
CC de la Lomagne Gersoise,243200391,CC,,,32,032,76,19938,,,,,,,,False
CC de Mirecourt Dompaire,200068369,CC,,,88,088,44,20082,,,,,,,,False
CC du Pays de Lure,247000664,CC,,,70,070,27,20139,,,,,,,,False
CC du Périgord Ribéracois,200040400,CC,,,24,024,75,20208,,,,,,,,False
CC du Val de l'Eyre,243301405,CC,,,33,033,75,20259,,,,,,,,False
CC Beauce Val de Loire,200055481,CC,,,41,041,24,20268,,,,,,,,False
CC Éguzon - Argenton - Vallée de la Creuse,200068872,CC,,,36,036,24,20322,,,,,,,,False
CC Arve et Salève,247400583,CC,,,74,074,84,20327,,,,,,,,False
CC Mad et Moselle,200070738,CC,,,"54,57","54,57",44,20412,,,,,,,,False
CC Latitude Nord Gironde,243301181,CC,,,33,033,75,20434,,,,,,,,False
CC du Ried de Marckolsheim,200030526,CC,,,"67,68","67,68",44,20449,,,,,,,,False
CC de Blaye,200023794,CC,,,33,033,75,20480,,,,,,,,False
CC Terre de Camargue,243000650,CC,,,30,030,76,20512,,,,,,,,False
CC des Coteaux Bellevue,243100815,CC,,,31,031,76,20520,,,,,,,,False
CC du Pays d'Issoudun,243600236,CC,,,"18,36","18,36",24,20543,,,,,,,,False
CC des 4B Sud Charente,200029734,CC,,,16,016,75,20576,,,,,,,,False
CC Les Bertranges,200068088,CC,,,"18,58","18,58","24,27",20595,,,,,,,,False
CC des Portes du Luxembourg,240800847,CC,,,08,008,44,20612,,,,,,,,False
CC du Val de l'Aisne,240200501,CC,,,02,002,32,20625,,,,,,,,False
"CC de la Cléry,du Betz et de l'Ouanne",200067668,CC,,,"45,89","45,89","24,27",20642,,,,,,,,False
CC du Vexin-Thelle,246000707,CC,,,60,060,32,20721,,,,,,,,False
CC de l'Est de la Somme,200070985,CC,,,"02,80","02,80",32,20729,,,,,,,,False
CC du Pays Châtillonnais,242101434,CC,,,21,021,27,20744,,,,,,,,False
CC du Briançonnais,240500439,CC,,,05,005,93,20771,,https://trouver.datasud.fr/organization/communaute-de-communes-du-brianconnais,https://www.data.gouv.fr/fr/organizations/60a3c21d90cf982bc6f80e8d/,60a3c21d90cf982bc6f80e8d,ptf+datagouv,"Data Sud, DataGouv",,False
CC Grand Orb,200042646,CC,,,34,034,76,20780,,,,,,,,False
CC Loire et Semène,244301131,CC,,,43,043,84,20787,,,,,,,,False
CC Lieuvin Pays d'Auge,200066017,CC,,,27,027,28,20833,,,,,,,,False
CC du Quercy Caussadais,248200057,CC,,,82,082,76,20864,,,,,,,,False
CC Val de Saône Centre,200070118,CC,,,01,001,84,20934,,,,,,,,False
CC du Vallespir,246600373,CC,,,66,066,76,20987,,,,,,,,False
CC Usses et Rhône,200070852,CC,,,"01,74","01,74",84,20992,,,,,,,,False
CC Rives de Saône,242101509,CC,,,21,021,27,21011,,,https://www.data.gouv.fr/fr/organizations/63344fad8e6779c3c6976bb7/,63344fad8e6779c3c6976bb7,datagouv,DataGouv,,False
CC Conflent-Canigó,200049211,CC,,,66,066,76,21013,,,,,,,,False
CC du Grand Chambord,244100798,CC,,,41,041,24,21106,,,,,,,,False
CC Lyons Andelle,200070142,CC,,,27,027,28,21130,,,,,,,,False
CC Cœur Côte Fleurie,241400415,CC,,,14,014,28,21220,,http://data.coeurcotefleurie.org/dataset,https://www.data.gouv.fr/fr/organizations/59f846d588ee380840aa2865/,59f846d588ee380840aa2865,ptf+datagouv,"Cœur Côte Fleurie, DataGouv",,False
CC du Val de Morteau,242504116,CC,,,25,025,27,21294,,,,,,,,False
CC Haut-Jura Saint-Claude,200026573,CC,,,39,039,27,21304,,,,,,,,False
CC Val de Gray,200036549,CC,,,70,070,27,21322,,,,,,,,False
CC Plateau de Caux-Doudeville-Yerville,200069847,CC,,,76,076,28,21353,,,,,,,,False
CC de l'Ernée,245300355,CC,,,53,053,52,21376,,,,,,,,False
CC de la Champagne Picarde,240200576,CC,,,02,002,32,21383,,,,,,,,False
CC Médullienne,243301389,CC,,,33,033,75,21456,,,,,,,,False
CC de la Vallée de la Bruche,246700306,CC,,,67,067,44,21460,,,,,,,,False
CC Plaine Limagne,200071199,CC,,,63,063,84,21479,,http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider[]=Communaut%C3%A9%20de%20Communes%20Limagne%20Bords%20Allier&from=0,,,ptf,,,False
CC du Pays d'Héricourt,247000722,CC,,,"25,70","25,70",27,21490,,,,,,,,False
CC du Sud Corse,200040764,CC,,,2A,02A,94,21514,,,https://www.data.gouv.fr/fr/organizations/634d13c8b6a525e038687584/,634d13c8b6a525e038687584,datagouv,DataGouv,,False
CC Sud Nivernais,200067700,CC,,,58,058,27,21526,,,,,,,,False
CC des Portes de l'Entre-deux-Mers,243301439,CC,,,33,033,75,21541,,,,,,,,False
CC Maine Cœur de Sarthe,200068963,CC,,,72,072,52,21578,,,,,,,,False
CC de l'Oise Picarde,200068005,CC,,,60,060,32,21606,,,,,,,,False
CC des Aspres,246600449,CC,,,66,066,76,21626,,,,,,,,False
CC des Coteaux du Girou,243100732,CC,,,31,031,76,21627,,,,,,,,False
CC des Trois Rivières,240200600,CC,,,02,002,32,21673,,,,,,,,False
CC du Grand Langres,200072999,CC,,,52,052,44,21758,,,,,,,,False
CC des Baronnies en Drôme Provençale,200068229,CC,,,26,026,84,21770,,,,,,,,False
CC des Paysages de la Champagne,200066850,CC,,,51,051,44,21776,,,,,,,,False
CC de Bléré Val de Cher,243700820,CC,,,37,037,24,21858,,,,,,,,False
CC Val de Gâtine,200069748,CC,,,79,079,75,21876,,,,,,,,False
CC du Jovinien,248900938,CC,,,89,089,27,21886,,,,,,,,False
CC de Gâtine et Choisilles - Pays de Racan,200073237,CC,,,37,037,24,21892,,,,,,,,False
CC de la Châtaigneraie Cantalienne,200066678,CC,,,15,015,84,21935,,,,,,,,False
CC Entre Beauce et Perche,200058360,CC,,,28,028,24,21986,,,,,,,,False
CC de Sézanne-Sud Ouest Marnais,200066835,CC,,,51,051,44,22029,,,,,,,,False
CC Interrégionale Aumale - Blangy-sur-Bresle,200069722,CC,,,"76,80","76,80","28,32",22082,,,,,,,,False
CC Lauragais Revel Sorezois,243100567,CC,,,"11,31,81","11,31,81",76,22099,,,,,,,,False
CC Corbières Salanque Méditerranée,200070365,CC,,,"11,66","11,66",76,22139,,,,,,,,False
CC du Piémont Cévenol,200034411,CC,,,30,030,76,22187,,,,,,,,False
CC La Rochefoucauld - Porte du Périgord,200068914,CC,,,16,016,75,22240,,,,,,,,False
CC Avre Luce Noye,200070969,CC,,,80,080,32,22252,,,,,,,,False
CC du Pays Bellegardien (CCPB),240100891,CC,,,01,001,84,22351,,,,,,,,False
CC de la Gascogne Toulousaine,200023620,CC,,,"31,32","31,32",76,22359,,,,,,,,False
CC des Crêtes Préardennaises,240800862,CC,,,08,008,44,22381,,,,,,,,False
CC Provence Verdon,200040202,CC,,,83,083,93,22385,,,,,,,,False
CC Côte Ouest Centre Manche,200067031,CC,,,50,050,28,22392,,,,,,,,False
CC Cœur de Charente,200072023,CC,,,16,016,75,22394,,,,,,,,False
CC Couesnon Marches de Bretagne,200070688,CC,,,35,035,53,22436,,,,,,,,False
CC de la Plaine Dijonnaise,200000925,CC,,,21,021,27,22459,,,,,,,,False
CC Quercy Vert-Aveyron,200066884,CC,,,82,082,76,22468,,,https://www.data.gouv.fr/fr/organizations/5d838f9b6f444174735e1e0a/,5d838f9b6f444174735e1e0a,datagouv,DataGouv,,False
CC de la Terre des Deux Caps,246200380,CC,,,62,062,32,22532,,,,,,,,False
CC de l'Île d'Oléron,241700624,CC,,,17,017,75,22593,,,,,,,,False
CC de Bièvre Est,243801073,CC,,,38,038,84,22594,,,,,,,,False
CC du Pays des Sources,246000855,CC,,,60,060,32,22639,,,,,,,,False
CC Terres de Bresse,200071538,CC,,,71,071,27,22648,,,,,,,,False
CC Sud Alsace Largue,200066033,CC,,,68,068,44,22692,,,,,,,,False
CC Gally Mauldre,200034130,CC,,,78,078,11,22717,,,,,,,,False
CC de la Veyle,200070555,CC,,,01,001,84,22789,,,,,,,,False
CC du Terrassonnais en Périgord Noir Thenon Hautefort,200041150,CC,,,24,024,75,22844,,,,,,,,False
CC Les Portes de l'Ile de France,200071074,CC,,,78,078,11,22856,,,,,,,,False
CC du Pays du Neubourg,242700607,CC,,,27,027,28,22994,,,,,,,,False
"CC Arbois,Poligny,Salins,Cœur du Jura",200071595,CC,,,39,039,27,23006,,,,,,,,False
CC Ardèche Rhône Coiron,200071405,CC,,,07,007,84,23124,,,,,,,,False
CC de Commercy - Void - Vaucouleurs,200066157,CC,,,55,055,44,23127,,,,,,,,False
CC du Vimeu,200070944,CC,,,80,080,32,23243,,,,,,,,False
"CC Entre Arroux,Loire et Somme",200070316,CC,,,71,071,27,23265,,,,,,,,False
CC Pays de Chantonnay,248500340,CC,,,85,085,52,23301,,,,,,,,False
CC Sud-Roussillon,246600282,CC,,,66,066,76,23384,,,,,,,,False
CC Enclave des Papes-Pays de Grignan,200040681,CC,,,"26,84","26,84","84,93",23469,,,,,,,,False
CC des Deux Vallées,246000772,CC,,,60,060,32,23485,,,,,,,,False
CC du Sor et de l'Agout,248100158,CC,,,81,081,76,23486,,,https://www.data.gouv.fr/fr/organizations/61e698005a4a5ae66efc1c4c/,61e698005a4a5ae66efc1c4c,datagouv,DataGouv,,False
CC Haute Sarthe Alpes Mancelles,200072700,CC,,,72,072,52,23494,,,,,,,,False
CC de la Baie du Cotentin,200042729,CC,,,50,050,28,23507,,,,,,,,False
CC Presqu'île de Crozon-Aulne maritime,200066868,CC,,,29,029,53,23512,,,,,,,,False
CC Champagnole Nozeroy Jura,200069623,CC,,,39,039,27,23525,,,,,,,,False
CC Houve-Pays Boulageois,200067650,CC,,,57,057,44,23555,,,,,,,,False
CC Sud Sarthe,200073112,CC,,,72,072,52,23556,,,,,,,,False
CC de Desvres-Samer,200018083,CC,,,62,062,32,23694,,,,,,,,False
CC Auxonne Pontailler Val de Saône,200070902,CC,,,21,021,27,23721,,,,,,,,False
CC Coeur du Pays Haut,200070290,CC,,,"54,55","54,55",44,23734,,,,,,,,False
CC du Pays de Niederbronn-les-Bains,246701098,CC,,,67,067,44,23745,,,,,,,,False
CC Bassée-Montois,200040251,CC,,,77,077,11,23788,,,,,,,,False
CC du Pays de Sommières,243000296,CC,,,30,030,76,23810,,,,,,,,False
CC Haut Limousin en Marche,200071942,CC,,,87,087,75,23825,,,,,,,,False
CC du Pays de Pouzauges,248500464,CC,,,85,085,52,23837,,,,,,,,False
CC du Sud Territoire,249000241,CC,,,90,090,27,23912,,,,,,,,False
CC du Liancourtois,246000129,CC,,,60,060,32,23981,,,,,,,,False
CC Questembert Communauté,245614383,CC,,,56,056,53,23990,,,,,,,,False
CC Pleyben-Châteaulin-Porzay,200067247,CC,,,29,029,53,24017,,,,,,,,False
CC du Pays de Dol et de la Baie du Mont Saint-Michel,200070670,CC,,,35,035,53,24091,,,,,,,,False
CC de l'Ouest Vosgien,200068559,CC,,,"52,88","52,88",44,24124,,,https://www.data.gouv.fr/fr/organizations/6336be4a8704384bd173c17c/,6336be4a8704384bd173c17c,datagouv,DataGouv,,False
CC de Marana-Golo,200036499,CC,,,2B,02B,94,24128,,,,,,,,False
CC Falaises du Talou,247600729,CC,,,76,076,28,24143,,,,,,,,False
"CC Chinon,Vienne et Loire",200043081,CC,,,37,037,24,24207,,,,,,,,False
CC Charlieu-Belmont,200035202,CC,,,42,042,84,24215,,,,,,,,False
CC de Miribel et du Plateau,240100800,CC,,,01,001,84,24215,,,,,,,,False
CC du Réolais en Sud Gironde,200044394,CC,,,33,033,75,24313,,,,,,,,False
CC Rhône Lez Provence,200000628,CC,,,84,084,93,24325,,,,,,,,False
CC Pays d'Orthe et Arrigans,200069417,CC,,,40,040,75,24369,,,,,,,,False
CC Cœur de Nacre,241400860,CC,,,14,014,28,24386,,,,,,,,False
CC Saint-Flour Communauté,200066660,CC,,,15,015,84,24513,,,,,,,,False
Métropole Européenne de Lille,200093201,MET,,,59,059,32,24566,,,,,,,,False
CC Cingal-Suisse Normande,200066710,CC,,,14,014,28,24596,,,,,,,,False
CC du Pays de Lumbres,246201016,CC,,,62,062,32,24686,,,,,,,,False
CC Senlis Sud Oise,200066975,CC,,,60,060,32,24698,,,,,,,,False
CC Loir-Lucé-Bercé,200070373,CC,,,72,072,52,24722,,,,,,,,False
CC Serein et Armance,200067304,CC,,,89,089,27,24730,,,,,,,,False
CC du Pays de Barr,200034270,CC,,,67,067,44,24757,,,,,,,,False
CC Plaines et Monts de France,200033090,CC,,,77,077,11,24834,,,,,,,,False
CC du District Urbain de Faulquemont (DUF),245700133,CC,,,57,057,44,24902,,,,,,,,False
CC de la Mossig et du Vignoble,200068864,CC,,,67,067,44,24935,,,,,,,,False
CC des Collines du Nord Dauphiné,243801255,CC,,,38,038,84,24937,,,,,,,,False
CC Yonne Nord,248900896,CC,,,89,089,27,24942,,,,,,,,False
CC Fumel Vallée du Lot,200068930,CC,,,47,047,75,25011,,,,,,,,False
CC Adour Madiran,200072106,CC,,,"64,65","64,65","75,76",25031,,,,,,,,False
CC Cœur de Beauce,200070159,CC,,,28,028,24,25052,,,,,,,,False
"CC de Vitry,Champagne et Der",200034718,CC,,,51,051,44,25059,,,https://www.data.gouv.fr/fr/organizations/5a32371888ee387affdaa88d/,5a32371888ee387affdaa88d,datagouv,DataGouv,,False
CC Sud Retz Atlantique,200071546,CC,,,44,044,52,25095,,,,,,,,False
CC de l'Alsace Bossue,200067841,CC,,,67,067,44,25107,,,,,,,,False
CC Pré-Bocage Intercom,200069524,CC,,,14,014,28,25115,,,,,,,,False
CC de la Côtière à Montluel,240100610,CC,,,01,001,84,25179,,,,,,,,False
CC du Pays Loudunais,248600447,CC,,,86,086,75,25182,,,,,,,,False
CC Caux - Austreberthe,247600646,CC,,,76,076,28,25219,,,,,,,,False
CC du Val de Sully,200070100,CC,,,45,045,24,25247,,,,,,,,False
CC Vexin Centre,200035970,CC,,,95,095,11,25294,,,,,,,,False
CC Giennoises,244500211,CC,,,45,045,24,25465,,,,,,,,False
CC Vallées de l'Orne et de l'Odon,200066728,CC,,,14,014,28,25468,,,,,,,,False
CC Pays d'Opale,200072478,CC,,,62,062,32,25509,,,,,,,,False
CC Entr'Allier Besbre et Loire,200071470,CC,,,03,003,84,25510,,,,,,,,False
CC Roi Morvan Communauté,245614417,CC,,,56,056,53,25574,,,,,,,,False
CC du Sud Avesnois,200043404,CC,,,59,059,32,25623,,,,,,,,False
CC Bouzonvillois-Trois Frontières,200067486,CC,,,57,057,44,25647,,,,,,,,False
CC Vallées et Plateau d'Ardenne,200067759,CC,,,08,008,44,25654,,,,,,,,False
CC Touraine Val de Vienne,200072668,CC,,,37,037,24,25674,,,,,,,,False
CC Territoriale Sud-Luberon,248400285,CC,,,84,084,93,25681,,,,,,,,False
CC du Sisteronais-Buëch,200068765,CC,,,"04,05,26","04,05,26","84,93",25691,,,,,,,,False
CC du Kochersberg,200034635,CC,,,67,067,44,25712,,,,,,,,False
CC Bresse et Saône,200071371,CC,,,01,001,84,25759,,,,,,,,False
CC Terre d'Émeraude Communauté,200090579,CC,,,39,039,27,25775,,,,,,,,False
CC de la Haute Vallée de Chevreuse,200033173,CC,,,78,078,11,25826,,,,,,,,False
CC Loue-Lison,200068070,CC,,,25,025,27,25950,,,,,,,,False
CC Cœur de Loire,200067916,CC,,,58,058,27,25951,,,,,,,,False
CC Communauté Bray-Eawy,200070068,CC,,,76,076,28,25980,,,,,,,,False
CC Montfort Communauté,243500550,CC,,,35,035,53,26061,,,https://www.data.gouv.fr/fr/organizations/5b18fb70c751df1da631a2da/,5b18fb70c751df1da631a2da,datagouv,DataGouv,,False
CC Billom Communauté,200067627,CC,,,63,063,84,26126,,,,,,,,False
CC Porte Océane du Limousin,200059400,CC,,,87,087,75,26129,,,,,,,,False
CC du Grand Roye,200070977,CC,,,80,080,32,26160,,,,,,,,False
CC du Pays de l'Ozon,246900765,CC,,,69,069,84,26214,,,,,,,,False
CC de Cattenom et Environs,245700695,CC,,,57,057,44,26345,,,,,,,,False
CC Liffré-Cormier Communauté,243500774,CC,,,35,035,53,26431,,,,,,,,False
CC du Pont du Gard,243000684,CC,,,30,030,76,26489,,,,,,,,False
CC Terres du Haut Berry,200066330,CC,,,18,018,24,26512,,,,,,,,False
CC des Portes du Haut-Doubs,242504181,CC,,,25,025,27,26571,,,,,,,,False
CC Chalosse Tursan,200069649,CC,,,40,040,75,26648,,,,,,,,False
CC Médoc Atlantique,200070720,CC,,,33,033,75,26652,,,,,,,,False
CC des Pays de L'Aigle,200068468,CC,,,61,061,28,26679,,,,,,,,False
CC Pays de Châteaugiron Communauté,243500659,CC,,,35,035,53,26684,,,https://www.data.gouv.fr/fr/organizations/communaute-de-communes-du-pays-de-chateaugiron/,,datagouv,DataGouv,,False
CC du Pithiverais-Gâtinais,200071850,CC,,,45,045,24,26717,,,,,,,,False
CC du Frontonnais,200034957,CC,,,31,031,76,26764,,,https://www.data.gouv.fr/fr/organizations/583ef3d9c751df6abcc0bb7e,583ef3d9c751df6abcc0bb7e,datagouv,DataGouv,,False
CC Commentry Montmarault Néris Communauté,200071512,CC,,,03,003,84,26838,,,,,,,,False
CC des Deux Morin,200072544,CC,,,77,077,11,26841,,,,,,,,False
CC Le Dourdannais en Hurepoix (CCDH),249100595,CC,,,91,091,11,26904,,,,,,,,False
CC Roche aux Fées Communauté,243500634,CC,,,35,035,53,26908,,,,,,,,False
CC du Val de Somme,248000499,CC,,,80,080,32,26932,,,,,,,,False
CC des Vallées du Clain,200043628,CC,,,86,086,75,26944,,,,,,,,False
CC du Pays des Paillons,240600593,CC,,,06,006,93,26993,,,,,,,,False
CC de Saint-Méen Montauban,200038990,CC,,,35,035,53,27105,,,,,,,,False
CC de Petite Camargue,243000593,CC,,,30,030,76,27136,,,,,,,,False
CC Isigny-Omaha Intercom,200066801,CC,,,14,014,28,27195,,,,,,,,False
CC Albret Communauté,200068948,CC,,,47,047,75,27246,,,,,,,,False
CC de Hanau-La Petite Pierre,200067783,CC,,,67,067,44,27253,,,,,,,,False
CC du Pays de Limours (CCPL),249100074,CC,,,91,091,11,27270,,,,,,,,False
"CC Rhony,Vistre,Vidourle",243000569,CC,,,30,030,76,27295,,,,,,,,False
CC du Secteur de Saint-Loubès,243301249,CC,,,33,033,75,27327,,,,,,,,False
